timestamp,text,channel,likes,cluster_id,cluster_label,scenario_from_cluster,certainty,sentiment,sentiment_confidence,topic_group,topic_group_confidence,confidence,uncertainty,recent_count,prev_count,growth_ratio,severity_points,sentiment_points,amplification_points,momentum_points,risk_score_raw,risk_score,priority,review_required,risk_drivers,momentum_group_col
2026-01-19T04:47:00+00:00,OTP not arriving been happening all week #onlineservices,social_media,96.0,2,"card, thread, keeps",service/incident,7,negative,0.9165196134459552,scam_rumour,0.670336624532568,0.7590232089403002,0.24097679105969982,2,6,1.0,45.0,8.0,9.684283682518862,0.5555555555555556,63.23983923807442,63,medium,False,topic=scam_rumour; severity=45.0; momentum=0.6; amplification=9.7; sentiment=negative; certainty=7; confidence=0.76,topic_group
2026-01-19T06:14:00+00:00,transfer isn't going through super annoying keeps looping,social_media,120.0,2,"card, thread, keeps",service/incident,7,negative,0.9874980821579792,service_outage,0.9188180381532224,0.8300130322780382,0.16998696772196176,36,66,1.6222222222222222,40.0,8.0,9.943520499854415,14.187828775302055,72.13134927515647,72,high,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=9.9; sentiment=negative; certainty=7; confidence=0.83,topic_group
2026-01-19T06:33:00+00:00,login keeps failing after the update — after the update,social_media,56.0,2,"card, thread, keeps",service/incident,6,negative,0.9768781752011986,service_outage,0.9485369982271008,0.7827708522057797,0.2172291477942203,36,66,1.6222222222222222,40.0,8.0,9.060862110315728,14.187828775302055,71.24869088561778,71,high,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=9.1; sentiment=negative; certainty=6; confidence=0.78,topic_group
2026-01-19T07:58:00+00:00,"card got declined I tried reinstalling, no luck Overall experience: okay",review_site,,2,"card, thread, keeps",service/incident,8,negative,0.8600166941560374,scam_rumour,0.5780795723112888,0.7736209227090689,0.2263790772909311,2,6,1.0,45.0,8.0,5.280000000000001,0.5555555555555556,58.83555555555556,59,medium,False,topic=scam_rumour; severity=45.0; momentum=0.6; amplification=5.3; sentiment=negative; certainty=8; confidence=0.77,topic_group
2026-01-19T09:27:00+00:00,App feels faster lately. Take with a grain of salt.,social_media,124.0,2,"card, thread, keeps",service/incident,7,positive,0.9059552013531712,service_outage,0.4959274446506196,0.7209720493360753,0.2790279506639247,36,66,1.6222222222222222,40.0,-4.0,9.981657035121753,14.187828775302055,60.16948581042381,60,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=10.0; sentiment=positive; certainty=7; confidence=0.72,topic_group
2026-01-19T15:24:00+00:00,Had a smooth experience opening an account. — keeps looping,social_media,29.0,2,"card, thread, keeps",service/incident,6,neutral,0.5633191181105096,service_outage,0.6658904353730063,0.6021738225077542,0.3978261774922458,36,66,1.6222222222222222,40.0,0.0,8.308227387743088,14.187828775302055,62.49605616304514,62,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=8.3; sentiment=neutral; certainty=6; confidence=0.6,topic_group
2026-01-19T15:48:00+00:00,Not happy with the recent changes. No official source though.,social_media,66.0,2,"card, thread, keeps",service/incident,6,negative,0.8130731770099335,general_feedback,0.4175322987446917,0.6274284128519183,0.3725715871480817,0,1,0.6000000000000001,14.0,8.0,9.250401967292232,0.0,31.250401967292234,31,low,False,topic=general_feedback; severity=14.0; momentum=0.0; amplification=9.3; sentiment=negative; certainty=6; confidence=0.63,topic_group
2026-01-19T16:29:00+00:00,stuck on loading again today Overall experience: okay,review_site,,1,"loading, error message, error",service/incident,7,negative,0.7760349395482707,service_outage,0.9622472171937192,0.7752599253032251,0.22474007469677493,36,66,1.6222222222222222,40.0,8.0,5.280000000000001,14.187828775302055,67.46782877530205,67,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=5.3; sentiment=negative; certainty=7; confidence=0.78,topic_group
2026-01-19T19:00:00+00:00,online banking is super slow again today — Report it if you get it.,social_media,66.0,7,"online, online banking, banking",service/incident,5,negative,0.9019841943059368,service_outage,0.8078556592086062,0.6821663901335022,0.3178336098664978,36,66,1.6222222222222222,40.0,8.0,9.250401967292232,14.187828775302055,71.43823074259429,71,high,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=9.3; sentiment=negative; certainty=5; confidence=0.68,topic_group
2026-01-19T20:15:00+00:00,bill payment failed super annoying — Sharing so others don't fall for it.,social_media,30.0,2,"card, thread, keeps",service/incident,6,negative,0.9680812392909623,service_outage,0.9245915815713208,0.7753426881015528,0.22465731189844718,36,66,1.6222222222222222,40.0,8.0,8.346676573352536,14.187828775302055,70.53450534865459,71,high,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=8.3; sentiment=negative; certainty=6; confidence=0.78,topic_group
2026-01-19T21:29:00+00:00,card got declined super annoying Overall experience: mixed,review_site,,2,"card, thread, keeps",service/incident,8,negative,0.8077180217870187,service_outage,0.5806618588858469,0.758447778313275,0.24155222168672497,36,66,1.6222222222222222,40.0,8.0,5.280000000000001,14.187828775302055,67.46782877530205,67,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=5.3; sentiment=negative; certainty=8; confidence=0.76,topic_group
2026-01-20T01:51:00+00:00,Shoutout to the branch staff today 🙌 Overall experience: okay,review_site,,2,"card, thread, keeps",service/incident,8,positive,0.8260139699971732,general_feedback,0.8620404562775669,0.8202122822546654,0.17978771774533464,0,1,0.6000000000000001,14.0,-4.0,5.280000000000001,0.0,15.280000000000001,15,low,False,topic=general_feedback; severity=14.0; momentum=0.0; amplification=5.3; sentiment=positive; certainty=8; confidence=0.82,topic_group
2026-01-20T02:17:00+00:00,hearing rumors about a data breach. Hope it's not true. 😕 this is getting frustrating,social_media,22.0,2,"card, thread, keeps",service/incident,6,negative,0.9934080802201664,scam_rumour,0.7835455915744536,0.7547315423809406,0.24526845761905935,2,6,1.0,45.0,8.0,7.9966651572475005,0.5555555555555556,61.552220712803056,62,medium,False,topic=scam_rumour; severity=45.0; momentum=0.6; amplification=8.0; sentiment=negative; certainty=6; confidence=0.75,topic_group
2026-01-20T02:22:00+00:00,session keeps timing out been happening all week (thread),public_forum,,2,"card, thread, keeps",service/incident,7,negative,0.9759073230778528,service_outage,0.9293476016623268,0.8286417172558211,0.17135828274417886,36,66,1.6222222222222222,40.0,8.0,4.800000000000001,14.187828775302055,66.98782877530205,67,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=4.8; sentiment=negative; certainty=7; confidence=0.83,topic_group
2026-01-20T02:53:00+00:00,ATM didn't dispense cash but account was debited support line is busy Overall experience: good,review_site,,2,"card, thread, keeps",service/incident,8,negative,0.8132525643859815,service_outage,0.613822154035868,0.7667402001229681,0.23325979987703194,36,66,1.6222222222222222,40.0,8.0,5.280000000000001,14.187828775302055,67.46782877530205,67,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=5.3; sentiment=negative; certainty=8; confidence=0.77,topic_group
2026-01-20T04:46:00+00:00,someone pretending to be bank support on WhatsApp Always verify via official channels.,community_chat,,4,"official, verify, verify official",other/unclear,5,negative,0.7378024521078679,scam_rumour,0.8175025578631252,0.6348412472049854,0.36515875279501464,2,6,1.0,45.0,8.0,4.5600000000000005,0.5555555555555556,58.11555555555556,58,medium,False,topic=scam_rumour; severity=45.0; momentum=0.6; amplification=4.6; sentiment=negative; certainty=5; confidence=0.63,topic_group
2026-01-20T05:58:00+00:00,"It works most days, but outages are too frequent. 😡 please fix this",social_media,73.0,2,"card, thread, keeps",service/incident,7,negative,0.9435035431084858,service_outage,0.5489317876273433,0.7428374204580144,0.2571625795419856,36,66,1.6222222222222222,40.0,8.0,9.366925643273637,14.187828775302055,71.5547544185757,72,high,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=9.4; sentiment=negative; certainty=7; confidence=0.74,topic_group
2026-01-20T07:25:00+00:00,login keeps failing is it just me? #dubai Hope it's not true.,social_media,5000.0,2,"card, thread, keeps",service/incident,8,negative,0.994228288231386,service_outage,0.9255980082768436,0.8833880881247844,0.11661191187521558,36,66,1.6222222222222222,40.0,8.0,14.307453507278705,14.187828775302055,76.49528228258076,76,high,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=14.3; sentiment=negative; certainty=8; confidence=0.88,topic_group
2026-01-20T08:59:00+00:00,transfer isn't going through after the update ⚠️ been happening all week,social_media,1929.0,2,"card, thread, keeps",service/incident,8,negative,0.946137750375362,service_outage,0.8790070649600678,0.8596427381046221,0.1403572618953779,36,66,1.6222222222222222,40.0,8.0,13.191004734320991,14.187828775302055,75.37883350962304,75,high,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=13.2; sentiment=negative; certainty=8; confidence=0.86,topic_group
2026-01-20T09:22:00+00:00,"It works most days, but outages are too frequent. #dubai please fix this",social_media,72.0,2,"card, thread, keeps",service/incident,7,negative,0.9435035431084858,service_outage,0.5489317876273433,0.7428374204580144,0.2571625795419856,36,66,1.6222222222222222,40.0,8.0,9.350971722325232,14.187828775302055,71.53880049762728,72,high,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=9.4; sentiment=negative; certainty=7; confidence=0.74,topic_group
2026-01-20T11:38:00+00:00,"In the comments: Issue got resolved quickly, thanks.",news_comment,,2,"card, thread, keeps",service/incident,10,positive,0.9900028218333312,service_outage,0.4251568909772163,0.8820322247454426,0.11796777525455737,36,66,1.6222222222222222,40.0,-4.0,6.0,14.187828775302055,56.18782877530205,56,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=6.0; sentiment=positive; certainty=10; confidence=0.88,topic_group
2026-01-20T12:26:00+00:00,"Mixed experience: branch was great, app was not. Overall experience: okay",review_site,,2,"card, thread, keeps",service/incident,8,positive,0.9110313080579934,general_feedback,0.8608884022829558,0.8454870728739893,0.15451292712601072,0,1,0.6000000000000001,14.0,-4.0,5.280000000000001,0.0,15.280000000000001,15,low,False,topic=general_feedback; severity=14.0; momentum=0.0; amplification=5.3; sentiment=positive; certainty=8; confidence=0.85,topic_group
2026-01-20T15:16:00+00:00,Service has been disappointing lately. #uae Don't share OTPs.,social_media,20.0,2,"card, thread, keeps",service/incident,6,negative,0.7216092004431309,scam_rumour,0.5542680108794825,0.6273363623088357,0.3726636376911643,2,6,1.0,45.0,8.0,7.889992095781583,0.5555555555555556,61.44554765133714,61,medium,False,topic=scam_rumour; severity=45.0; momentum=0.6; amplification=7.9; sentiment=negative; certainty=6; confidence=0.63,topic_group
2026-01-20T17:49:00+00:00,3★ This experience is exhausting.,app_store,,2,"card, thread, keeps",service/incident,8,neutral,0.5133875832932265,service_outage,0.7982390722352672,0.7136640894350215,0.28633591056497854,36,66,1.6222222222222222,40.0,0.0,5.040000000000001,14.187828775302055,59.22782877530205,59,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=5.0; sentiment=neutral; certainty=8; confidence=0.71,topic_group
2026-01-20T20:49:00+00:00,"Love the rewards, hate the downtime. (thread)",public_forum,,2,"card, thread, keeps",service/incident,7,neutral,0.6137800116732844,general_feedback,0.6629626665118863,0.6667265368043626,0.33327346319563744,0,1,0.6000000000000001,14.0,0.0,4.800000000000001,0.0,18.8,19,low,False,topic=general_feedback; severity=14.0; momentum=0.0; amplification=4.8; sentiment=neutral; certainty=7; confidence=0.67,topic_group
2026-01-20T22:40:00+00:00,card got declined since this morning Overall experience: okay,review_site,,2,"card, thread, keeps",service/incident,8,negative,0.8322960648511368,service_outage,0.8880132920493238,0.8272914778652058,0.17270852213479415,36,66,1.6222222222222222,40.0,8.0,5.280000000000001,14.187828775302055,67.46782877530205,67,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=5.3; sentiment=negative; certainty=8; confidence=0.83,topic_group
2026-01-21T00:43:00+00:00,Service has been disappointing lately. Overall experience: good,review_site,,2,"card, thread, keeps",service/incident,8,neutral,0.5046458372377357,service_outage,0.6314537463077808,0.6776845004328769,0.32231549956712313,36,66,1.6222222222222222,40.0,0.0,5.280000000000001,14.187828775302055,59.46782877530205,59,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=5.3; sentiment=neutral; certainty=8; confidence=0.68,topic_group
2026-01-21T01:36:00+00:00,received an SMS with a suspicious link Report it if you get it.,community_chat,,4,"official, verify, verify official",other/unclear,5,negative,0.8686824506385044,scam_rumour,0.9460496793923806,0.6998146710700274,0.30018532892997263,2,6,1.0,45.0,8.0,4.5600000000000005,0.5555555555555556,58.11555555555556,58,medium,False,topic=scam_rumour; severity=45.0; momentum=0.6; amplification=4.6; sentiment=negative; certainty=5; confidence=0.7,topic_group
2026-01-21T02:10:00+00:00,seeing unverified claims about policy changes. Sounds unverified. — anyone else?,social_media,26.0,0,"repeatedly, right getting, app right",service/incident,5,negative,0.8567526854451177,scam_rumour,0.9282664810795704,0.6926791018494494,0.30732089815055064,2,6,1.0,45.0,8.0,8.184682163229265,0.5555555555555556,61.740237718784826,62,medium,False,topic=scam_rumour; severity=45.0; momentum=0.6; amplification=8.2; sentiment=negative; certainty=5; confidence=0.69,topic_group
2026-01-21T02:41:00+00:00,bill payment failed worked fine yesterday #onlineservices Block and report.,social_media,14.0,2,"card, thread, keeps",service/incident,6,neutral,0.5634672848951622,service_outage,0.9477718679766776,0.6585945590638842,0.3414054409361158,36,66,1.6222222222222222,40.0,0.0,7.49544639945034,14.187828775302055,61.68327517475239,62,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=7.5; sentiment=neutral; certainty=6; confidence=0.66,topic_group
2026-01-21T04:50:00+00:00,In the comments: mobile app is lagging anyone else?,news_comment,,2,"card, thread, keeps",service/incident,10,negative,0.8618190444025533,service_outage,0.6634959972108766,0.8912449127629414,0.10875508723705862,36,66,1.6222222222222222,40.0,8.0,6.0,14.187828775302055,68.18782877530205,68,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=6.0; sentiment=negative; certainty=10; confidence=0.89,topic_group
2026-01-21T14:34:00+00:00,Service has been disappointing lately. ✅ Can anyone confirm?,social_media,33.0,2,"card, thread, keeps",service/incident,6,neutral,0.6963812352603779,service_outage,0.4666772012134707,0.6022498108208075,0.39775018917919247,36,66,1.6222222222222222,40.0,0.0,8.45499307601409,14.187828775302055,62.64282185131614,63,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=8.5; sentiment=neutral; certainty=6; confidence=0.6,topic_group
2026-01-21T15:35:00+00:00,card got declined been happening all week (thread),public_forum,,2,"card, thread, keeps",service/incident,7,negative,0.960048598491325,service_outage,0.5998560465526526,0.757985788857928,0.242014211142072,36,66,1.6222222222222222,40.0,8.0,4.800000000000001,14.187828775302055,66.98782877530205,67,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=4.8; sentiment=negative; certainty=7; confidence=0.76,topic_group
2026-01-21T16:08:00+00:00,Fees feel confusing. #app,social_media,67.0,0,"repeatedly, right getting, app right",service/incident,5,negative,0.9103684389390366,service_outage,0.5998921978209496,0.6430889712459009,0.3569110287540991,36,66,1.6222222222222222,40.0,8.0,9.267774064306838,14.187828775302055,71.45560283960889,71,high,True,topic=service_outage; severity=40.0; momentum=14.2; amplification=9.3; sentiment=negative; certainty=5; confidence=0.64,topic_group
2026-01-21T16:46:00+00:00,OTP not arriving please fix this 🚨 Hope it's not true.,social_media,576.0,2,"card, thread, keeps",service/incident,7,negative,0.9697762950707528,scam_rumour,0.8376961127296793,0.8084721110671617,0.19152788893283834,2,6,1.0,45.0,8.0,11.775174695520477,0.5555555555555556,65.33073025107603,65,medium,False,topic=scam_rumour; severity=45.0; momentum=0.6; amplification=11.8; sentiment=negative; certainty=7; confidence=0.81,topic_group
2026-01-21T16:51:00+00:00,"ATM didn't dispense cash but account was debited I tried reinstalling, no luck Hope it's not true.",social_media,19.0,2,"card, thread, keeps",service/incident,6,negative,0.9496530795925602,service_outage,0.6221991888313902,0.7093357616440461,0.2906642383559539,36,66,1.6222222222222222,40.0,8.0,7.8327809882927495,14.187828775302055,70.02060976359479,70,high,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=7.8; sentiment=negative; certainty=6; confidence=0.71,topic_group
2026-01-21T17:05:00+00:00,seeing unverified claims about policy changes. Hope it's not true. 😡 right now,social_media,12.0,0,"repeatedly, right getting, app right",service/incident,5,negative,0.9275045101766862,scam_rumour,0.5151023943517593,0.6312718319233577,0.3687281680766423,2,6,1.0,45.0,8.0,7.327647051228459,0.5555555555555556,60.88320260678402,61,medium,False,topic=scam_rumour; severity=45.0; momentum=0.6; amplification=7.3; sentiment=negative; certainty=5; confidence=0.63,topic_group
2026-01-21T17:42:00+00:00,bill payment failed again today,community_chat,,2,"card, thread, keeps",service/incident,6,negative,0.9186189728769586,service_outage,0.983815156318873,0.7723487231268621,0.2276512768731379,36,66,1.6222222222222222,40.0,8.0,4.5600000000000005,14.187828775302055,66.74782877530205,67,medium,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=4.6; sentiment=negative; certainty=6; confidence=0.77,topic_group
2026-01-21T18:02:00+00:00,Why is it always down when I need it? (thread),public_forum,,2,"card, thread, keeps",service/incident,7,negative,0.952852872797148,scam_rumour,0.3690004019019094,0.7096559422195262,0.2903440577804738,2,6,1.0,45.0,8.0,4.800000000000001,0.5555555555555556,58.355555555555554,58,medium,False,topic=scam_rumour; severity=45.0; momentum=0.6; amplification=4.8; sentiment=negative; certainty=7; confidence=0.71,topic_group
2026-01-21T18:47:00+00:00,getting an error message again today. Please stay alert.,social_media,6959.0,1,"loading, error message, error",service/incident,7,negative,0.9871525052000232,service_outage,0.5991352564559326,0.7659728028511934,0.2340271971488066,36,66,1.6222222222222222,40.0,8.0,14.695044946948517,14.187828775302055,76.88287372225057,77,high,False,topic=service_outage; severity=40.0; momentum=14.2; amplification=14.7; sentiment=negative; certainty=7; confidence=0.77,topic_group
2026-01-21T19:43:00+00:00,The new rewards are nice.,community_chat,,2,"card, thread, keeps",service/incident,6,positive,0.9180052826756068,general_feedback,0.8436634142060869,0.7441342676438993,0.25586573235610066,0,1,0.6000000000000001,14.0,-4.0,4.5600000000000005,0.0,14.560000000000002,15,low,False,topic=general_feedback; severity=14.0; momentum=0.0; amplification=4.6; sentiment=positive; certainty=6; confidence=0.74,topic_group
